height_dif,reach_dif,age_dif,win_dif,loss_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,weight_class_encoded
-2.54,-10.16,7,0,1,8.16666667,0.416666667,-1.666666667,3
0.0,-5.08,-5,-1,0,-14.66666667,1.5,-1.333333333,1
-12.7,-15.24,-4,-1,1,-31.0,-0.5,-4.0,3
2.54,2.54,-3,-4,-3,3.56190476,-0.6,-0.566666667,3
2.54,-5.08,0,1,3,-10.47619047,0.206349207,0.793650793,2
5.08,0.0,7,-10,6,-63.5,-0.8125,-1.4375,3
-2.54,0.0,6,1,0,25.80357143,-0.660714286,-1.285714286,1
0.0,0.0,4,-3,0,-3.8,0.1,-0.7,3
-7.62,-2.54,-1,0,-2,23.04166667,-1.75,0.208333333,7
0.0,-10.16,-2,3,-4,-8.73333333,-1.4,1.0,7
-5.08,-2.54,3,-1,0,51.5,0.0,2.0,1
-5.08,-15.24,-8,-2,2,43.0,-0.6,-2.4,2
5.08,5.08,-1,-1,0,-5.0,-2.0,-1.0,6
7.62,12.7,4,0,-1,-20.0,1.0,-1.5,1
0.0,0.0,-2,-3,-1,-15.12121212,0.0,-1.121212122,8
5.08,5.08,5,1,-2,-23.25324675,-0.038961039,0.168831169,8
2.54,2.54,13,1,0,2.0,1.0,0.0,1
-5.08,2.54,10,-6,5,9.71428571,-0.571428571,-0.5,6
12.7,7.62,-6,-2,2,16.875,-0.5,0.375,11
-2.54,-5.08,-3,2,3,11.8,-0.166666667,0.033333333,5
0.0,-2.54,0,-4,2,-21.41666666,0.833333333,-0.666666667,2
12.7,17.78,2,-10,6,-42.125,-1.1875,-3.375,3
15.24,10.16,1,-2,4,-28.83333333,-0.166666667,-0.833333333,3
0.0,0.0,0,0,1,34.08928571,-0.375,0.142857143,1
0.0,2.54,-1,-8,3,16.21666667,0.194444444,0.344444444,8
-7.62,-2.54,-4,-6,2,2.58333333,-0.166666667,0.166666667,0
-10.16,-2.54,0,-8,3,-15.84126985,0.007936508,-1.420634921,0
7.62,12.7,-1,-1,-1,-12.25,0.5,-0.25,3
-5.08,0.0,-8,0,0,0.0,0.0,0.0,1
-2.54,-2.54,-2,-1,2,40.33333334,-0.5,1.333333334,1
-10.16,-7.62,9,-1,1,-33.0,0.0,-1.0,5
2.54,-10.16,-8,0,-1,-15.66666667,0.583333333,1.083333333,6
-5.08,5.08,0,-2,2,-20.5,-0.25,-0.25,2
2.54,-2.54,-1,-2,-2,6.85714285,0.285714286,-2.0,3
2.54,7.62,6,-10,1,41.24275363,-0.25,-1.891304348,1
0.0,5.08,3,4,-2,-6.11111111,1.0,0.4,7
5.08,-2.54,-5,-1,0,2.91666667,-0.666666667,-1.666666667,11
-5.08,0.0,0,2,0,6.47204969,0.283643892,0.0310559,3
-7.62,5.08,-5,-3,-2,4.73809524,0.19047619,0.5,2
0.0,0.0,-2,-1,-1,14.0,0.0,-4.0,7
-2.54,5.08,7,-1,1,24.33333333,-1.0,1.333333333,2
0.0,15.24,-3,-1,3,-41.75,0.0,-1.0,3
0.0,2.54,1,-3,0,-40.7,0.0,-0.8,3
0.0,-5.08,-11,0,0,0.0,0.0,0.0,3
-7.62,-5.08,3,-7,7,-12.82954545,-1.136363636,-0.102272727,1
0.0,-5.08,-4,-4,3,17.21764706,0.105882353,0.441176471,0
10.16,5.08,-2,5,2,-6.20634921,-0.349206349,-1.404761905,1
-12.7,-15.24,7,-3,2,-47.0,-0.2,-0.2,1
-5.08,-7.62,5,-7,4,-42.90909091,-0.181818182,-0.636363636,1
-2.54,7.62,-7,4,-4,13.41666667,0.083333333,0.333333333,6
-2.54,-5.08,-3,-3,0,-6.83333333,-0.5,-0.333333333,5
2.54,17.78,7,0,2,-12.5,0.0,0.0,7
7.62,10.16,2,-1,0,3.08333333,-0.5,-0.583333333,11
-10.16,-20.32,0,-7,-2,-11.96825397,-0.214285714,-2.317460318,1
0.0,10.16,-2,-4,1,-16.2,-0.4,-3.0,1
-7.62,-7.62,10,0,1,-15.0,0.0,-1.0,2
-2.54,5.08,-5,3,-7,4.60714286,-0.892857143,-1.178571429,7
2.54,10.16,-3,-4,0,-29.44155844,-0.51948052,-2.571428571,7
2.54,-5.08,5,-1,-2,20.50833333,-0.625,-1.416666667,2
0.0,5.08,-3,0,1,-9.8,0.6,1.033333333,1
-10.16,-15.24,13,-3,3,-40.33333333,-0.666666667,-0.833333333,2
-17.78,-17.78,-2,-2,1,-34.0,-0.666666667,-0.333333333,11
-2.54,-2.54,3,-5,2,-47.1,-0.5,1.533333333,1
0.0,2.54,-4,-1,1,25.0,0.0,-2.333333333,8
7.62,5.08,-10,-1,0,-38.0,0.0,-1.0,3
7.62,0.0,0,-1,0,-47.5,0.0,0.0,7
-2.54,-2.54,-6,-4,1,-24.6,0.3,2.4,7
0.0,5.08,-1,0,0,0.0,0.0,0.0,8
-5.08,0.0,0,-7,2,-25.83928571,0.0,-0.571428571,1
-5.08,-2.54,-6,-1,1,56.5,-1.25,-3.0,11
-7.62,-10.16,4,-4,1,-13.01488095,-0.845238095,0.279761905,1
0.0,0.0,8,1,4,-8.74285714,-0.257142857,1.3,6
-5.08,-7.62,-10,1,2,-4.16666667,-0.333333333,1.166666667,10
-5.08,0.0,-11,5,-6,-0.06349207,0.007936508,1.666666667,0
7.62,12.7,0,-5,5,10.25,0.7,0.75,1
-10.16,-2.54,0,-2,2,-37.2,0.0,-1.6,8
-5.08,-2.54,1,-4,2,-27.83333333,-0.333333333,-4.333333333,10
-2.54,-7.62,-6,0,0,-1.0,1.0,-2.0,3
-7.62,-7.62,6,-2,0,-21.5,0.0,2.0,5
-5.08,-5.08,-4,-10,1,9.35,-0.066666667,0.35,3
-12.7,-25.4,-7,-2,0,-30.5,0.0,0.0,8
0.0,0.0,6,0,-1,25.33333333,-1.333333333,2.166666667,11
2.54,7.62,3,0,-4,-25.625,-0.25,-2.0,6
-7.62,5.08,3,-6,1,-22.85714286,-0.642857143,-1.928571428,7
7.62,-5.08,-3,0,-2,-3.5,-0.5,-4.75,1
7.62,10.16,8,-3,2,-27.4,0.0,-3.4,3
-2.54,-12.7,0,-1,0,1.2,-0.35,-1.6,1
2.54,0.0,5,-1,1,-3.33333333,0.666666667,-1.0,7
0.0,0.0,-11,0,1,-5.0,0.0,-1.0,8
-15.24,-7.62,-1,2,0,31.55,-0.275,-0.25,6
-5.08,-12.7,8,-10,1,-36.27272727,-0.909090909,-0.545454545,3
7.62,12.7,7,-6,8,-9.86111111,-0.361111111,-0.305555556,2
-5.08,-15.24,6,1,-2,25.9,-0.3,0.1,8
-5.08,-7.62,4,-5,0,0.5,0.2,0.9,1
-10.16,-7.62,-3,-2,1,-37.6,-0.6,-1.6,10
5.08,2.54,5,-1,2,-63.0,0.0,-1.0,5
2.54,5.08,-1,3,-3,21.33333333,0.0,0.0,2
-10.16,-7.62,7,0,1,-28.5,2.0,1.0,11
2.54,10.16,6,0,-1,-43.83333333,-0.5,0.833333333,3
2.54,5.08,2,-6,3,-15.55555556,-1.444444444,-2.222222222,6
10.16,15.24,0,0,-1,16.0,0.0,0.0,2
5.08,10.16,1,0,1,-14.54761904,-1.071428571,-0.285714286,5
7.62,12.7,-4,10,-3,-26.28571429,-0.414285714,-1.421428571,0
-2.54,-5.08,-5,7,-4,8.84868421,0.046052632,1.710526316,7
12.7,5.08,0,-2,-2,-28.23076923,-0.076923077,-1.769230769,8
0.0,2.54,8,1,1,9.66666667,-0.333333333,0.666666667,5
0.0,5.08,8,-6,2,-2.8125,-0.125,-2.25,1
-2.54,-2.54,-3,-1,2,-25.34090909,-0.75,0.011363636,6
-5.08,7.62,-9,-2,0,11.33333333,-0.333333333,-0.333333333,3
0.0,-2.54,2,-3,0,-16.68043478,0.517391304,-0.017391304,3
0.0,0.0,-2,0,1,-19.46428571,-0.375,-0.482142857,2
-2.54,-2.54,-5,-10,2,9.53636364,-1.590909091,-1.081818182,3
-5.08,-5.08,1,-3,-1,-27.26666667,1.0,5.333333333,11
0.0,5.08,2,0,0,0.0,0.0,0.0,0
-5.08,-5.08,1,0,0,0.0,0.0,0.0,11
5.08,7.62,2,-11,8,-41.21052632,0.0,-0.684210526,3
-7.62,-5.08,-6,8,-7,5.23529412,0.941176471,2.352941176,7
7.62,2.54,-3,0,0,-29.0,2.0,0.0,3
-7.62,0.0,3,-9,6,-6.375,-0.5625,-0.25,7
0.0,0.0,9,-4,3,15.375,2.25,2.5,10
-2.54,-8.04,-3,0,0,0.0,0.0,0.0,0
7.62,-5.08,4,-4,2,14.875,-0.125,-0.125,2
-5.08,10.16,-2,1,-1,6.25714286,0.2,0.742857143,3
-2.54,2.54,-1,-2,1,-32.0,0.0,-0.25,1
2.54,-2.54,-1,-12,4,4.54385965,-0.631578947,0.947368421,3
7.62,17.78,9,-2,6,-2.9375,-0.0625,-0.125,8
-2.54,-2.54,7,-4,2,-36.0,0.0,-0.166666667,1
0.0,0.0,-2,0,-2,7.4,-0.266666667,0.6,3
0.0,7.62,6,-8,6,28.25,-0.8125,0.0,1
12.7,17.78,0,-6,4,-57.81818182,0.0,0.0,3
-7.62,-10.16,-1,-1,1,30.33333333,3.0,2.666666667,6
-2.54,-12.7,0,-1,-1,7.75,-0.25,-2.0,6
0.0,-2.54,-8,-3,2,-25.75,0.5,-0.125,6
-5.08,0.0,4,-3,0,2.0,-1.0,-1.75,3
-2.54,-10.16,-3,-1,0,28.5,2.0,-1.0,6
2.54,-2.54,-2,0,1,-16.0,-1.0,0.0,1
0.0,-2.54,-7,-2,2,-10.125,-0.416666667,-1.125,1
-5.08,-5.08,-3,-6,-5,-11.29473684,-0.189473684,-0.173684211,1
5.08,5.08,2,1,-2,39.7,0.4,0.0,0
2.54,5.08,-2,-3,1,-35.4,-0.4,-2.8,3
-2.54,-7.62,3,-1,0,-8.5,-0.5,0.666666667,4
-5.08,2.54,0,1,-2,8.33333333,0.5,-1.0,3
-5.08,-5.08,7,-2,0,-28.0,-0.5,-3.0,0
-7.62,-2.54,3,0,2,20.31428571,-1.571428571,-0.371428571,2
-2.54,-10.16,1,-2,-1,7.16666667,1.083333333,-1.416666667,6
2.54,0.0,-2,0,-1,-24.95,0.0,-2.25,2
7.62,2.54,0,-1,1,-6.66666667,-0.333333333,-1.333333333,11
10.16,7.62,0,-3,1,-15.5,-0.25,-2.5,1
2.54,2.54,5,-2,1,-15.9,-0.4,-1.9,10
-5.08,-5.08,-6,13,-6,23.88666667,-0.8,0.54,2
-5.08,-2.54,-6,5,-4,-29.07692308,0.365384615,-3.461538462,6
-7.62,5.08,-10,-4,1,-34.23809524,0.420634921,1.079365079,7
-5.08,-7.62,7,-5,4,8.0,-0.3125,0.553571429,2
2.54,-2.54,-2,-7,2,9.24285714,-0.442857143,-0.342857143,3
-2.54,2.54,-9,10,-9,2.8939394,-1.030303031,2.43939394,7
12.7,10.16,-2,-1,2,15.2,-0.225,-1.125,3
-10.16,-12.7,9,3,-2,24.85714286,0.571428571,-0.142857143,11
-7.62,-2.54,5,-4,1,11.85042735,-0.354700855,-0.047008547,7
5.08,-7.62,1,-1,1,-26.4,-0.266666667,-1.6,1
2.54,2.54,2,-1,0,-4.0,0.0,0.0,0
0.0,-2.54,4,-1,-1,9.0,0.0,0.0,3
2.54,-12.7,0,-1,0,-8.41666667,0.0,1.333333333,6
5.08,2.54,-1,3,-9,-19.57272727,0.109090909,0.027272727,7
-2.54,2.54,-2,9,-5,-23.41176471,0.490196079,1.960784314,1
-2.54,2.54,-8,-5,6,-11.03333333,-0.4,0.05,2
0.0,-5.08,2,-3,-2,-13.18055556,-0.555555556,-1.444444444,1
2.54,-5.08,4,-3,6,15.97142857,0.314285714,-1.542857143,3
0.0,0.0,6,-1,-1,36.6,0.2,-1.4,5
5.08,5.08,4,-5,3,-24.75,-0.375,-1.25,3
0.0,-2.54,-4,-1,2,-34.66666667,-0.333333333,-0.666666667,2
5.08,0.0,-2,-2,1,31.16666666,-0.833333333,1.333333333,3
2.54,-7.62,-5,1,-2,-9.17857143,-0.392857143,-0.857142857,6
0.0,-10.16,9,0,1,-1.0,0.0,0.0,8
0.0,7.62,5,0,0,6.4,-0.2,1.0,8
-2.54,5.08,-3,9,-6,-9.23809524,-0.619047619,-1.214285714,2
2.54,-5.08,-3,2,-2,51.25,0.0,0.0,9
5.08,7.62,8,-2,7,26.36666667,-0.266666667,2.066666666,0
2.54,0.0,-2,-2,-1,39.75,-0.666666667,-0.583333333,1
-2.54,7.62,3,-3,-1,13.79090909,0.195454545,-1.213636364,1
-5.08,-5.08,-5,8,-6,3.15,0.7,1.283333333,2
2.54,12.7,9,-6,-1,-6.4047619,0.011904762,-0.75,3
12.7,10.16,-3,-5,2,-22.22222222,-0.666666667,0.055555556,6
0.0,2.54,4,0,1,9.96428571,-0.107142857,4.160714286,0
-7.62,-10.16,1,2,0,-16.0,-1.0,0.333333333,7
-2.54,-7.62,-2,9,-2,-16.26315789,0.263157895,-0.144736842,8
17.78,10.16,8,7,0,5.88194444,1.1875,0.25,8
0.0,-2.54,-3,0,-1,-17.19047619,0.714285714,0.833333333,1
-15.24,-15.24,1,-2,1,-26.66666667,0.0,0.0,5
-5.08,-5.08,-12,-1,1,20.33333333,-0.666666667,1.5,0
7.62,0.0,-5,0,0,-10.0,1.0,1.0,11
5.08,-7.62,1,0,2,1.5,0.333333333,-0.583333333,3
-10.16,-17.78,1,-2,0,41.25,0.75,-0.5,2
-12.7,-7.62,0,-3,2,-38.4,-1.0,-0.6,3
0.0,-2.54,-5,0,0,15.5,-0.25,0.25,3
-2.54,-5.08,-11,-2,-1,-2.1,1.8,0.166666667,10
2.54,12.7,-3,-2,0,-18.0,0.0,2.5,1
-5.08,-2.54,-3,0,0,8.333333333,-0.333333334,-0.666666667,10
-2.54,-10.16,-5,-8,-1,-35.02777778,-0.402777778,-1.395833333,0
2.54,-5.08,0,-7,2,-10.25,-0.211538462,-2.288461538,10
2.54,7.62,-1,5,-1,12.76785714,-0.303571429,-0.321428571,3
0.0,7.62,-8,3,-3,-8.30357143,0.5,2.071428571,2
0.0,7.62,-2,0,-2,-15.73333333,-2.133333333,0.333333333,7
2.54,-2.54,-13,-2,1,-21.66666666,-0.5,-0.166666667,10
-7.62,0.0,0,0,-1,13.0,-1.0,2.0,1
10.16,5.08,-6,1,0,3.66666667,-0.5,-1.333333333,11
7.62,-2.54,-4,3,0,8.75,-0.5,-4.0,3
-5.08,-7.62,5,0,3,-13.66666667,0.0,0.0,8
2.54,5.08,1,2,-1,31.33333333,-0.666666667,0.833333333,0
0.0,17.78,7,-1,4,7.31818182,0.272727273,1.242424242,3
-5.08,-2.54,0,7,-3,-13.45614035,-0.444444444,0.96491228,0
-10.16,-12.7,-3,1,1,35.66666666,-1.666666667,-2.333333333,11
0.0,0.0,-1,-6,0,-32.5,-0.5,-5.833333333,9
0.0,-2.54,1,-3,1,-15.82222222,0.288888889,2.533333333,7
7.62,7.62,-2,0,-1,-8.53571429,0.035714286,0.607142857,3
5.08,7.62,5,0,-1,-8.65,1.0,0.95,5
2.54,-5.08,2,-3,1,-41.91111111,-0.555555556,-1.8,1
-12.7,-17.78,0,0,0,-21.0,-1.0,6.0,1
5.08,2.54,-3,0,-5,-19.43269231,0.615384615,1.432692308,6
5.08,0.0,-3,3,-2,7.21428571,0.142857143,0.857142857,2
2.54,0.0,1,3,-1,-30.2,0.2,1.4,1
0.0,-2.54,2,5,0,30.03174603,-0.373015873,-0.420634921,8
-2.54,-7.62,-5,7,-7,-6.71428572,0.523809524,0.666666666,8
0.0,-7.62,4,-1,0,-25.0,0.0,0.0,8
0.0,2.54,1,-1,1,-24.0,0.0,-2.0,8
5.08,5.08,4,-3,6,5.91666667,0.166666666,-0.25,0
-10.16,-7.62,2,-1,1,-33.5,-0.5,0.0,11
2.54,2.54,0,2,0,-46.25,0.5,-2.75,1
2.54,7.62,3,1,0,25.16666667,-2.666666667,0.333333333,6
0.0,-7.62,-2,-4,1,-25.6,0.0,-1.4,3
-7.62,0.0,-3,0,-1,14.0,1.0,1.0,6
7.62,7.62,5,1,-1,3.5,0.333333333,-1.5,7
2.54,-7.62,2,0,1,-10.0,0.0,0.0,8
0.0,5.08,-1,0,0,0.0,0.0,0.0,2
12.7,17.78,5,10,-5,-17.81818182,0.716783217,0.171328672,8
15.24,22.86,10,7,0,13.62820513,0.076923077,1.038461538,1
-2.54,-2.54,-5,1,1,8.5,-0.5,0.25,3
5.08,22.86,12,-1,-1,-19.75,0.5,1.0,2
-7.62,-7.62,0,-5,3,-26.77777778,-0.111111111,-1.222222222,0
-10.16,-5.08,-2,0,0,19.5,-0.5,0.0,11
12.7,10.16,-6,2,-1,8.3,-0.5,-2.8,1
-10.16,-17.78,-4,-1,0,7.25,0.0,1.083333333,7
-20.32,-15.24,4,-1,1,-31.66666667,0.0,3.0,5
-2.54,5.08,-5,0,1,-20.25,0.0,-0.916666667,1
5.08,5.08,2,-7,7,8.88888889,0.0,0.277777778,3
-2.54,-15.24,1,-2,1,-24.33333333,0.0,-1.0,3
7.62,5.08,-3,6,-8,15.19047619,1.095238095,0.0,1
-5.08,-10.16,5,1,-2,-14.0,1.5,0.5,5
-12.7,-7.62,-2,0,1,-37.78571429,0.333333333,-0.214285714,0
-7.62,-12.7,-6,2,-3,-43.5,0.9,-2.3,0
-7.62,-7.62,0,-3,1,14.4,-0.2,3.2,5
-7.62,-2.54,-1,-1,0,-2.91666667,0.0,-0.416666667,1
2.54,0.0,-3,-3,4,27.47727273,-0.727272727,2.454545455,1
-2.54,-10.16,4,0,0,32.0,0.0,1.333333334,2
2.54,2.54,1,-5,3,-13.70769231,0.692307692,-0.292307692,7
-5.08,-2.54,2,0,1,-10.11471861,0.848484849,0.056277056,3
-7.62,-2.54,-3,2,-2,8.5,0.0,-2.833333333,3
-15.24,-12.7,2,-1,-1,27.0,-2.0,-2.0,7
-2.54,-5.08,4,1,-4,21.69956141,-0.107456141,0.925438596,2
-2.54,5.08,-4,6,-1,-8.42857143,0.642857142,1.071428572,2
-10.16,0.0,-7,-1,-3,11.75,0.5,1.5,1
-5.08,0.0,-3,0,-1,2.6,-0.244444444,0.944444444,6
7.62,10.16,1,0,1,-18.33333333,1.0,-0.166666667,7
0.0,2.54,7,1,0,7.0,2.0,0.5,6
-12.7,-7.62,-1,0,0,-10.0,-0.333333333,1.0,2
2.54,10.16,-13,1,-4,-7.0,0.333333333,0.0,7
0.0,2.54,0,1,1,-2.0,-0.75,0.5,2
-7.62,7.62,0,-2,1,-30.325,0.2,0.8,3
7.62,0.0,1,-2,2,-27.5,-0.25,-0.75,8
-7.62,0.0,0,0,1,-35.0,-1.0,-3.0,3
10.16,-2.54,-4,0,0,0.0,0.0,0.0,3
-5.08,7.62,4,-12,3,-22.11842105,0.381578947,1.315789474,1
-5.08,-7.62,-5,-2,-2,-8.16666667,1.0,0.833333334,2
-5.08,0.0,-8,-2,0,-56.5,0.0,-2.0,9
2.54,7.62,-8,-4,2,-21.15,-0.6,0.6,7
-5.08,-15.24,-4,-2,1,-33.0,-0.246753247,0.967532468,2
-5.08,-5.08,0,-2,2,-14.66666667,-0.333333333,0.666666667,3
10.16,10.16,4,0,0,21.0,0.75,-2.25,1
5.08,12.7,5,-2,2,-11.8,-0.4,-0.2,2
-10.16,-7.62,-6,0,1,-5.0,0.0,0.0,2
0.0,-5.08,-11,0,0,-12.0,-2.0,-1.0,1
5.08,-2.54,10,-2,0,-28.0,-0.333333333,1.0,5
2.54,0.0,2,0,2,-47.0,0.0,-1.0,5
-5.08,0.0,1,-2,1,-28.75,0.0,-2.0,8
7.62,15.24,0,-6,2,-4.08571429,-0.4,-2.885714286,1
5.08,7.62,10,-1,7,4.9047619,0.076190476,1.323809524,8
-5.08,-17.78,-3,-5,-1,-0.375,-0.25,-0.625,0
0.0,-2.54,-1,-7,0,-15.4,-0.133333333,2.433333333,10
2.54,10.16,3,-1,0,-24.0,0.0,-3.0,0
-5.08,2.54,12,-6,3,45.03333333,-0.866666667,-0.833333333,1
0.0,0.0,2,-3,5,-3.46153846,-0.307692308,-2.076923077,3
-5.08,-10.16,-5,-4,2,-21.5,0.0,-0.333333333,8
7.62,7.62,-1,0,-1,23.05,-1.9,-0.1,10
-2.54,0.0,7,-1,1,-18.0,-1.0,0.333333333,7
0.0,0.04,-6,0,0,0.0,0.0,0.0,1
7.62,15.24,2,1,-1,38.0,0.333333333,0.333333333,7
0.0,-10.16,-1,2,1,6.61764706,-0.018382353,1.286764706,0
2.54,0.0,4,-1,-1,-17.5,-0.125,0.375,8
-12.7,-7.62,9,-5,4,27.68181818,-0.454545455,-1.272727273,6
0.0,2.54,-7,-1,-1,64.0,-0.5,-1.0,1
-2.54,2.54,-1,8,-5,-59.6,-0.233333333,0.966666667,1
0.0,10.16,-5,-1,-1,-13.75,0.25,-3.0,3
-2.54,2.54,-1,-7,2,-22.57692308,-0.038461538,-2.211538462,2
-2.54,0.0,-4,-1,0,-26.86666667,0.233333333,0.733333333,10
7.62,2.54,3,-2,-1,-16.91666667,-0.75,-0.25,1
0.0,-7.62,-2,-4,6,-18.83333333,-1.0,0.333333333,7
-2.54,5.08,1,-1,2,-14.0,0.0,0.0,1
-7.62,-2.54,-4,-1,3,-16.75,-1.0,-0.75,3
5.08,2.54,-1,-5,2,-10.83333333,-0.766666667,3.933333333,6
-2.54,-7.62,-4,-4,1,17.35714286,-0.428571429,0.642857143,3
-7.62,0.0,-4,1,0,1.16666667,0.141025641,-0.666666667,8
2.54,2.54,-6,-2,4,-11.26203209,0.454545455,0.080213903,3
7.62,15.24,3,-2,6,-0.14444444,0.733333333,-0.455555556,1
2.54,7.62,-1,0,0,-1.05882353,0.117647058,0.647058823,0
7.62,12.7,-2,-3,0,-26.33333333,-0.333333333,-3.0,3
-5.08,-10.16,2,-4,3,-45.0,-0.142857143,-1.428571429,7
-7.62,5.08,1,4,-4,-18.66666667,0.166666667,1.0,3
7.62,2.54,0,-1,0,43.9,0.1,-0.6,0
-5.08,2.54,1,-1,2,-32.66666667,-1.666666667,-4.0,7
5.08,0.0,2,-1,0,-12.0,0.0,0.0,6
-2.54,-7.62,6,-2,1,-37.66666667,0.0,-1.666666667,0
7.62,2.54,2,-4,0,4.78181818,0.818181818,-0.521212122,1
-2.54,-7.62,-3,7,-2,-36.88888888,0.277777778,-1.666666667,8
0.0,2.54,5,1,3,-5.54285714,0.0,0.2,1
2.54,2.54,4,-5,2,2.33333333,1.166666667,-1.166666667,7
7.62,0.0,2,-3,2,-11.21428571,0.214285714,-1.428571429,3
-5.08,-7.62,-9,-4,1,-0.14285714,0.285714286,0.142857143,6
-5.08,-10.16,10,-6,3,-26.44444444,-0.444444444,-0.888888889,1
0.0,0.0,-3,0,-1,23.0,2.0,0.0,11
-2.54,2.54,5,0,-4,-43.6,-0.8,-1.0,3
2.54,2.54,-1,-8,3,-29.65384615,-0.192307692,-0.923076923,3
-2.54,5.08,3,1,1,-10.0,0.5,3.0,6
-7.62,0.0,0,0,-1,7.66666667,0.333333333,-1.166666667,1
12.7,7.62,-1,2,2,9.22222223,-0.277777778,-1.444444445,3
0.0,7.62,-4,-7,-1,-15.6043956,-0.076923077,-0.098901099,8
5.08,7.62,-1,4,-3,-1.37692308,1.15,0.288461538,3
-2.54,2.54,0,-1,1,-36.5,-0.5,-1.5,11
0.0,-2.54,-1,-2,5,-0.21428572,-1.071428571,0.785714286,7
-5.08,-5.08,-4,2,-1,2.70394737,0.174342105,-0.411184211,2
0.0,-2.54,3,-1,2,-118.0,0.0,-0.333333333,5
2.54,-2.54,-2,0,-3,-2.5,1.333333334,1.166666667,2
2.54,7.62,-5,-2,0,-9.15384615,-0.902564102,-1.169230769,3
0.0,-5.08,4,1,-1,9.0,-1.0,-6.0,1
2.54,12.7,9,0,0,25.0,1.0,0.0,1
-5.08,-22.86,7,0,0,0.0,0.0,0.0,8
5.08,10.16,2,-1,0,-25.97619047,-0.428571429,-0.880952381,7
2.54,-2.54,0,-5,-1,-19.0,0.222222222,-2.133333333,2
-2.54,2.54,-2,1,0,21.0,-1.2,0.233333333,2
-5.08,0.0,11,-10,5,1.92857143,-0.119047619,-1.380952381,1
-7.62,5.08,-5,1,-7,-28.3040293,0.043956044,1.208791209,7
0.0,-2.54,1,-5,4,23.41666667,-0.333333334,1.5,6
15.24,10.16,-4,-2,0,-64.0,0.0,-1.5,11
0.0,0.0,-3,0,0,-7.66666667,-0.666666667,1.333333333,1
-7.62,5.08,12,1,0,22.6,0.7,1.8,3
-5.08,-2.54,3,-3,2,-16.16666667,-1.333333333,0.0,3
5.08,17.78,2,-4,0,-36.96666667,0.5,0.0,3
2.54,0.0,4,-5,1,-55.25,-0.625,-1.5,1
0.0,-5.08,4,-5,2,-35.13131313,-0.262626262,-1.207070707,7
2.54,15.24,-1,0,0,0.0,0.0,0.0,3
0.0,2.54,-2,-1,2,-5.2,0.823076923,0.292307692,3
0.0,-2.54,-2,-3,1,41.00350878,-0.501754386,0.203508772,3
7.62,5.08,14,-2,1,-24.33333333,-0.666666667,-2.666666667,7
-10.16,-9.96,-2,0,0,0.0,0.0,0.0,3
-7.62,-7.62,4,-11,8,3.6,-0.55,-1.05,8
-12.7,-10.16,-3,5,-3,-23.03076923,-0.169230769,-1.415384615,1
-2.54,-5.08,-1,-1,0,-32.0,-0.5,-1.0,10
7.62,7.62,-4,0,0,0.0,0.0,0.0,3
-2.54,0.0,2,2,1,46.5,0.833333333,1.666666667,11
12.7,10.16,4,-9,4,-4.54285714,-0.985714286,0.414285714,3
-5.08,5.08,-6,0,-1,-7.5,0.0,1.5,3
2.54,2.54,-4,0,-2,-36.86666667,0.0,-2.666666667,2
-17.78,-10.16,-1,1,-2,-16.65384615,0.184615385,1.453846154,1
0.0,-2.54,-5,0,0,4.75,0.25,0.25,1
0.0,0.0,-11,-1,-1,-16.66666667,-1.0,-3.333333333,6
-2.54,0.0,2,-2,1,11.5,0.0,-0.25,1
-7.62,-12.7,-9,0,0,0.0,0.0,0.0,1
2.54,10.16,-7,-1,-3,-24.0,1.0,0.0,7
-2.54,2.54,-10,0,1,-13.5,0.0,-1.5,11
5.08,10.16,1,-4,1,-7.42307692,-0.269230769,-0.730769231,1
-2.54,7.62,8,-11,3,-11.2,-0.533333333,2.8,1
5.08,10.16,7,-1,4,-3.16666667,-0.166666667,-2.0,1
-5.08,-7.62,-5,4,-4,14.22222222,0.666666667,1.111111111,7
12.7,17.78,3,0,2,-6.5,0.0,-0.5,2
5.08,5.08,5,0,-2,-33.0,-0.5,-1.25,7
2.54,7.62,0,-1,1,-17.0,0.0,-0.333333333,3
12.7,12.7,0,0,0,-1.0,0.0,0.0,11
-5.08,2.54,-12,0,1,2.0,0.0,1.5,10
10.16,12.7,4,-1,0,-7.5,-0.5,-1.0,6
2.54,-10.16,0,0,1,-2.0,0.0,0.0,1
-15.24,-22.86,4,-3,2,-3.95238096,0.202380953,-1.25,1
5.08,2.54,0,8,-5,12.23214286,-0.017857143,0.19047619,7
-2.54,-7.62,2,-1,2,50.33333333,0.166666666,0.5,10
-5.08,2.54,1,0,0,0.0,0.0,0.0,1
-7.62,2.54,-1,0,0,0.0,0.0,0.0,3
0.0,5.08,-1,-3,2,-7.5,-0.2,1.0,3
-5.08,12.7,3,-2,2,28.16666667,0.333333333,-1.166666667,6
2.54,5.08,-1,0,0,37.0,-2.0,10.0,1
-2.54,-2.54,-7,3,-6,15.72727273,-0.318181818,1.227272727,6
7.62,7.62,2,0,-2,-6.0,-2.75,2.25,7
15.24,5.08,-2,0,0,0.0,0.0,0.0,1
0.0,0.0,-7,0,0,0.0,0.0,0.0,3
-15.24,-15.24,-4,1,-1,-59.75,0.0,2.0,3
2.54,2.54,-6,-4,0,38.83333333,-0.833333333,-0.833333333,5
